"weight_range_bottom","weight_range_top","score_median","score_p25","score_p75","Age","Education","Race","fake"
166,169,27.8,8.7,45.4,1,2,2,1
166,169,27.8,8.7,45.4,1,2,2,1
166,169,27.8,8.7,45.4,1,2,2,1
166,169,27.8,8.7,45.4,1,2,2,1
166,169,27.8,8.7,45.4,1,2,2,1
14,77,53.9,32.8,70.1,1,2,3,0
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
14,77,53.9,32.8,70.1,1,2,3,1
78,89,63.3,42.8,75.3,1,2,3,0
90,97,43.9,26.6,69.3,1,2,3,0
98,101,52.8,37.6,73.7,1,2,3,0
102,105,43.5,22.4,72.2,1,2,3,0
106,109,71.1,45.9,84.1,1,2,3,0
110,113,56.6,39,75.8,1,2,3,0
114,117,59.2,40,77.5,1,2,3,0
118,121,61.2,30.7,80,1,2,3,0
122,125,58.1,24,79.2,1,2,3,0
126,129,58.1,34.6,85.5,1,2,3,0
130,133,69.2,33.7,80.3,1,2,3,0
134,141,73.1,53.5,84,1,2,3,0
142,201,60.4,40.2,71.2,1,2,3,0
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
142,201,60.4,40.2,71.2,1,2,3,1
34,41,27.9,15,40.7,1,2,4,0
34,41,27.9,15,40.7,1,2,4,1
34,41,27.9,15,40.7,1,2,4,1
34,41,27.9,15,40.7,1,2,4,1
34,41,27.9,15,40.7,1,2,4,1
34,41,27.9,15,40.7,1,2,4,1
34,41,27.9,15,40.7,1,2,4,1
34,41,27.9,15,40.7,1,2,4,1
34,41,27.9,15,40.7,1,2,4,1
34,41,27.9,15,40.7,1,2,4,1
34,41,27.9,15,40.7,1,2,4,1
42,49,32.5,13.1,58.9,1,2,4,0
50,53,39.6,18.5,61.6,1,2,4,0
54,57,37.8,15.6,68.7,1,2,4,0
58,61,40.8,27.8,60.8,1,2,4,0
62,65,34.1,15.8,71.8,1,2,4,0
66,69,36,17.7,53.2,1,2,4,0
70,73,38.7,20.2,62.7,1,2,4,0
74,77,38.8,20.7,58.6,1,2,4,0
78,81,33.5,15.6,60.4,1,2,4,0
82,85,44.3,25,63.4,1,2,4,0
86,89,37.3,19.1,60.9,1,2,4,0
90,93,42.2,24.5,65.7,1,2,4,0
94,97,41.1,23.4,64,1,2,4,0
98,101,41.5,20.5,65.4,1,2,4,0
102,105,41.3,20.8,65.4,1,2,4,0
106,109,41.6,20.6,64.7,1,2,4,0
110,113,43.5,21.8,66.6,1,2,4,0
114,117,42.3,21.4,65.5,1,2,4,0
118,121,42.8,23,65.7,1,2,4,0
122,125,43.4,22.8,66,1,2,4,0
126,129,42.4,23,67.5,1,2,4,0
130,133,46.2,26.4,68.1,1,2,4,0
134,137,48.5,25.5,69.6,1,2,4,0
138,141,46.3,25.2,68.8,1,2,4,0
142,145,44.9,23.9,68.7,1,2,4,0
146,149,51,27.1,74.6,1,2,4,0
150,153,52.2,23.9,73.2,1,2,4,0
154,157,41,24.7,62.5,1,2,4,0
158,165,50.8,25.9,76.3,1,2,4,0
166,201,38.9,21.3,53,1,2,4,0
166,201,38.9,21.3,53,1,2,4,1
166,201,38.9,21.3,53,1,2,4,1
166,201,38.9,21.3,53,1,2,4,1
166,201,38.9,21.3,53,1,2,4,1
166,201,38.9,21.3,53,1,2,4,1
166,201,38.9,21.3,53,1,2,4,1
14,45,39.3,18.9,56.3,1,3,0,0
14,45,39.3,18.9,56.3,1,3,0,1
14,45,39.3,18.9,56.3,1,3,0,1
14,45,39.3,18.9,56.3,1,3,0,1
14,45,39.3,18.9,56.3,1,3,0,1
14,45,39.3,18.9,56.3,1,3,0,1
14,45,39.3,18.9,56.3,1,3,0,1
14,45,39.3,18.9,56.3,1,3,0,1
46,53,33.7,12.7,52.8,1,3,0,0
54,61,29.3,17.3,51.6,1,3,0,0
62,65,47.4,34.2,61.9,1,3,0,0
66,69,64.4,36.9,78.3,1,3,0,0
70,73,36.3,14.7,58.8,1,3,0,0
74,77,42.2,26.1,60.4,1,3,0,0
78,81,48.1,28.6,70.7,1,3,0,0
82,85,41.4,21.3,61.3,1,3,0,0
86,89,52.1,31.9,73.7,1,3,0,0
90,93,49.4,29.2,68.3,1,3,0,0
94,97,46.4,20.6,69.7,1,3,0,0
98,101,49.1,28.3,71.6,1,3,0,0
102,105,47,25.9,70.6,1,3,0,0
106,109,50.1,26.1,72.7,1,3,0,0
110,113,51.5,29.7,73.4,1,3,0,0
114,117,49.5,27.6,74.8,1,3,0,0
118,121,53.6,29.5,75.1,1,3,0,0
122,125,53.1,30,73.6,1,3,0,0
126,129,53.1,30,75.5,1,3,0,0
130,133,53.5,31.9,76.4,1,3,0,0
134,137,57.5,34,80.3,1,3,0,0
138,141,58.5,32,79.9,1,3,0,0
142,145,52.8,31.8,73.5,1,3,0,0
146,149,64.7,41.8,82.4,1,3,0,0
150,153,56.7,36.4,80.6,1,3,0,0
154,157,65.8,42.7,83.7,1,3,0,0
158,165,57.5,36.1,74.7,1,3,0,0
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
158,165,57.5,36.1,74.7,1,3,0,1
14,45,43,24.8,63,1,3,1,0
14,45,43,24.8,63,1,3,1,1
14,45,43,24.8,63,1,3,1,1
14,45,43,24.8,63,1,3,1,1
14,45,43,24.8,63,1,3,1,1
14,45,43,24.8,63,1,3,1,1
14,45,43,24.8,63,1,3,1,1
14,45,43,24.8,63,1,3,1,1
14,45,43,24.8,63,1,3,1,1
46,61,40,22.4,60,1,3,1,0
62,69,64.7,51.5,75.2,1,3,1,0
70,77,47,24.9,70.4,1,3,1,0
78,81,63.7,39.3,77.7,1,3,1,0
82,85,53.6,32.6,75.3,1,3,1,0
86,89,65.7,48.4,82,1,3,1,0
90,93,55.9,39.7,72.3,1,3,1,0
94,97,56.4,37.6,74.2,1,3,1,0
98,101,62,39.5,81.7,1,3,1,0
102,105,58.8,36.1,80.9,1,3,1,0
106,109,62.1,36.1,81.3,1,3,1,0
110,113,60.8,39.6,80.9,1,3,1,0
114,117,60.1,36.2,80.7,1,3,1,0
118,121,61,37.8,79.5,1,3,1,0
122,125,60.5,39.4,77.8,1,3,1,0
126,129,61.8,37.8,80.8,1,3,1,0
130,133,60.9,38,81.8,1,3,1,0
134,137,64.7,40.6,84.2,1,3,1,0
138,141,69.1,46.8,85,1,3,1,0
142,145,58.1,35.6,79.3,1,3,1,0
146,149,72.7,49,86.5,1,3,1,0
150,153,68,40.8,83.1,1,3,1,0
154,157,75.7,56.3,89.7,1,3,1,0
158,165,63.2,39.2,79.5,1,3,1,0
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
158,165,63.2,39.2,79.5,1,3,1,1
14,41,34.1,16.5,46.3,1,3,2,0
14,41,34.1,16.5,46.3,1,3,2,1
14,41,34.1,16.5,46.3,1,3,2,1
14,41,34.1,16.5,46.3,1,3,2,1
14,41,34.1,16.5,46.3,1,3,2,1
14,41,34.1,16.5,46.3,1,3,2,1
14,41,34.1,16.5,46.3,1,3,2,1
14,41,34.1,16.5,46.3,1,3,2,1
14,41,34.1,16.5,46.3,1,3,2,1
14,41,34.1,16.5,46.3,1,3,2,1
14,41,34.1,16.5,46.3,1,3,2,1
42,57,26.2,9.9,47.3,1,3,2,0
58,69,34.3,20.5,58.4,1,3,2,0
70,73,30.5,11.8,51.2,1,3,2,0
74,77,38.8,25,57.1,1,3,2,0
78,81,39.1,24.3,57.2,1,3,2,0
82,85,31.4,16.3,52.7,1,3,2,0
86,89,39.1,24.9,59.3,1,3,2,0
90,93,42.4,23,63.3,1,3,2,0
94,97,33.2,15.1,59,1,3,2,0
98,101,40.7,23.6,62.5,1,3,2,0
102,105,39.9,21.5,57.4,1,3,2,0
106,109,40,19.6,63.8,1,3,2,0
110,113,39.5,19,60.6,1,3,2,0
114,117,38.6,20.6,62,1,3,2,0
118,121,43,22.7,65,1,3,2,0
122,125,41.4,23.9,62.8,1,3,2,0
126,129,42,21.9,62.5,1,3,2,0
130,133,37.5,18.7,56.9,1,3,2,0
134,137,44.9,23,69.3,1,3,2,0
138,141,38.3,22.2,61.7,1,3,2,0
142,145,39.8,19.6,65.5,1,3,2,0
146,149,32.9,18.7,57.4,1,3,2,0
150,157,39.4,21,55.7,1,3,2,0
158,201,40.5,23.8,52.6,1,3,2,0
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
158,201,40.5,23.8,52.6,1,3,2,1
14,101,59.6,45,76.2,1,3,3,0
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
14,101,59.6,45,76.2,1,3,3,1
102,117,60.9,35,76.7,1,3,3,0
118,121,65.5,52.3,88.3,1,3,3,0
122,201,61.7,44,76.4,1,3,3,0
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
122,201,61.7,44,76.4,1,3,3,1
14,69,45.9,35,65.5,1,3,4,0
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
14,69,45.9,35,65.5,1,3,4,1
70,81,49.1,23.7,72,1,3,4,0
82,89,52.5,35.5,73.8,1,3,4,0
90,93,54.9,30.9,72.1,1,3,4,0
94,97,67.1,33.6,80.9,1,3,4,0
98,101,51.2,28.7,71.5,1,3,4,0
102,105,46.5,25.8,71.8,1,3,4,0
106,109,53.6,28.7,73,1,3,4,0
110,113,55.7,37.8,76,1,3,4,0
114,117,48.5,28.8,74.3,1,3,4,0
118,121,48.4,25.9,72.5,1,3,4,0
122,125,53,26.9,76.8,1,3,4,0
126,129,50.9,28.6,70.9,1,3,4,0
130,133,57.1,37.5,80.2,1,3,4,0
134,137,50.1,32.2,69.5,1,3,4,0
138,141,50.5,27.2,73.3,1,3,4,0
142,145,52.5,38.3,71.7,1,3,4,0
146,153,60.4,42,80.4,1,3,4,0
154,201,56.3,39,66.3,1,3,4,0
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
154,201,56.3,39,66.3,1,3,4,1
14,17,13.4,4.1,29.9,2,0,0,0
18,21,19.8,6.6,41.5,2,0,0,0
22,25,17.5,5.6,40.3,2,0,0,0
26,29,25.3,9.2,47.4,2,0,0,0
30,33,27.5,9.6,53.3,2,0,0,0
34,37,29.2,12.2,53.7,2,0,0,0
38,41,32.6,14,58.3,2,0,0,0
42,45,32.8,13.2,57.2,2,0,0,0
46,49,30.5,13.3,55.9,2,0,0,0
50,53,33.3,13.5,59.7,2,0,0,0
54,57,34,13.9,59.5,2,0,0,0
58,61,36.8,15.5,62.1,2,0,0,0
62,65,36.1,15.4,60.3,2,0,0,0
66,69,37.2,16.4,62.2,2,0,0,0
70,73,37.2,16.7,62.5,2,0,0,0
74,77,37.4,16.1,64.4,2,0,0,0
78,81,37.9,16.7,64.6,2,0,0,0
82,85,37.9,16.7,64,2,0,0,0
86,89,39.8,18.3,65.9,2,0,0,0
90,93,39.3,18.2,65.5,2,0,0,0
94,97,40.9,19.2,66.4,2,0,0,0
98,101,42.3,20,67.7,2,0,0,0
102,105,42.4,20.2,67.9,2,0,0,0
106,109,45.2,22.1,70,2,0,0,0
110,113,46,22.6,71.1,2,0,0,0
114,117,47.1,23.5,72,2,0,0,0
118,121,48.7,24.7,73.2,2,0,0,0
122,125,49.1,24.9,73.4,2,0,0,0
126,129,50.3,26,74.5,2,0,0,0
130,133,51.1,26.5,75.1,2,0,0,0
134,137,52.4,27.5,75.8,2,0,0,0
138,141,52.5,27.8,75.9,2,0,0,0
142,145,53.1,28,76.8,2,0,0,0
146,149,53.4,28.5,76.6,2,0,0,0
150,153,52.4,27.3,75.9,2,0,0,0
154,157,52.7,27.6,76,2,0,0,0
158,161,53.1,28,76.1,2,0,0,0
162,165,53.6,28.9,76.1,2,0,0,0
166,169,51.6,26.7,75.2,2,0,0,0
170,173,51.4,27.3,75.3,2,0,0,0
174,177,50.9,26.3,75.5,2,0,0,0
178,181,52,26.6,76.6,2,0,0,0
182,185,50.2,22,73.4,2,0,0,0
186,189,44.3,21.9,74.9,2,0,0,0
190,193,46.3,22.2,70.1,2,0,0,0
194,197,47.3,24.1,69.1,2,0,0,0
198,201,44.6,21.8,79.3,2,0,0,0
26,29,38.4,18.4,59.1,2,0,1,0
26,29,38.4,18.4,59.1,2,0,1,1
26,29,38.4,18.4,59.1,2,0,1,1
26,29,38.4,18.4,59.1,2,0,1,1
30,33,41.2,18.3,60.5,2,0,1,0
34,37,42.4,19.4,63.2,2,0,1,0
38,41,48.2,24.6,70,2,0,1,0
42,45,40.9,19.3,64.1,2,0,1,0
46,49,41,20.3,62.7,2,0,1,0
50,53,45.1,25.4,68.6,2,0,1,0
54,57,48.3,25.9,68.6,2,0,1,0
58,61,50,27.4,70,2,0,1,0
62,65,48.1,26.4,70.7,2,0,1,0
66,69,50.3,28.7,70.7,2,0,1,0
70,73,50.2,28.9,71.3,2,0,1,0
74,77,51.8,30.2,73,2,0,1,0
78,81,49.9,28.2,71.8,2,0,1,0
82,85,50.8,28.8,71.4,2,0,1,0
86,89,50.7,29.6,71.8,2,0,1,0
90,93,50.9,29.7,71.7,2,0,1,0
94,97,52,30.2,72.7,2,0,1,0
98,101,52.7,31,73.2,2,0,1,0
102,105,52.8,31.2,73.4,2,0,1,0
106,109,54.8,33.2,74.6,2,0,1,0
110,113,55.6,33.8,75.4,2,0,1,0
114,117,56.4,34.7,76.3,2,0,1,0
118,121,57.4,35.8,76.8,2,0,1,0
122,125,57.3,35.4,76.7,2,0,1,0
126,129,57.9,36,77.5,2,0,1,0
130,133,58.4,36.3,77.7,2,0,1,0
134,137,59.3,37.4,78.3,2,0,1,0
138,141,58.8,37,77.9,2,0,1,0
142,145,59.6,37,78.7,2,0,1,0
146,149,59.1,36.9,78.3,2,0,1,0
150,153,58.7,35.8,77.8,2,0,1,0
154,157,59.4,37.2,78.7,2,0,1,0
158,161,58.9,36.5,78,2,0,1,0
162,165,59.3,38.1,77.8,2,0,1,0
166,169,56,33.5,76.9,2,0,1,0
170,173,56.8,36.2,77.1,2,0,1,0
174,177,56.8,35.2,77.9,2,0,1,0
178,181,56.4,35,75.1,2,0,1,0
182,185,57,30,77.3,2,0,1,0
186,189,55.1,31,81.2,2,0,1,0
190,193,58.1,36.1,73,2,0,1,0
194,201,58,40,72.9,2,0,1,0
194,201,58,40,72.9,2,0,1,1
14,21,13.5,4.6,26.6,2,0,2,0
14,21,13.5,4.6,26.6,2,0,2,1
14,21,13.5,4.6,26.6,2,0,2,1
22,25,13.8,5.9,29.5,2,0,2,0
26,29,16.3,5.8,35,2,0,2,0
30,33,22,7.8,42.5,2,0,2,0
34,37,20.9,8.4,40.2,2,0,2,0
38,41,23.5,11,41.6,2,0,2,0
42,45,26.6,11.7,45.9,2,0,2,0
46,49,22.9,10.1,42.7,2,0,2,0
50,53,22.8,9.5,41.3,2,0,2,0
54,57,21.7,9,42.8,2,0,2,0
58,61,26.6,11.8,47.7,2,0,2,0
62,65,24.7,10.7,42.8,2,0,2,0
66,69,24.7,10.1,45.1,2,0,2,0
70,73,24,10.9,43.8,2,0,2,0
74,77,24.8,11,43.3,2,0,2,0
78,81,25.4,11.7,45.6,2,0,2,0
82,85,25.2,11.2,46,2,0,2,0
86,89,26.6,12.6,46.5,2,0,2,0
90,93,26.8,12.5,47.7,2,0,2,0
94,97,27.5,13.2,47.9,2,0,2,0
98,101,28.7,13.4,49.1,2,0,2,0
102,105,27.9,13.4,47.6,2,0,2,0
106,109,30,14.3,50.5,2,0,2,0
110,113,29.8,14.2,50.8,2,0,2,0
114,117,29.7,14.2,50.5,2,0,2,0
118,121,30.3,14.6,51.2,2,0,2,0
122,125,30.3,14.6,51.8,2,0,2,0
126,129,30.7,14.9,51.8,2,0,2,0
130,133,31.5,15.4,52.6,2,0,2,0
134,137,31.2,14.9,53.4,2,0,2,0
138,141,31.6,14.8,53,2,0,2,0
142,145,32.3,15.5,54.6,2,0,2,0
146,149,32.6,15.6,54.3,2,0,2,0
150,153,29.2,13.8,50.6,2,0,2,0
154,157,31,14.8,52.5,2,0,2,0
158,161,30.6,14.9,52.7,2,0,2,0
162,165,32.1,15.8,53.3,2,0,2,0
166,169,31.7,14.2,56.4,2,0,2,0
170,173,25.1,11.6,42.4,2,0,2,0
174,177,31.9,13.8,53.4,2,0,2,0
178,181,36.8,17.6,59.8,2,0,2,0
182,189,31.5,14.1,46.3,2,0,2,0
190,201,23.4,14.6,39.4,2,0,2,0
190,201,23.4,14.6,39.4,2,0,2,1
190,201,23.4,14.6,39.4,2,0,2,1
46,53,72.4,59.4,81,2,0,3,0
46,53,72.4,59.4,81,2,0,3,1
46,53,72.4,59.4,81,2,0,3,1
46,53,72.4,59.4,81,2,0,3,1
46,53,72.4,59.4,81,2,0,3,1
46,53,72.4,59.4,81,2,0,3,1
46,53,72.4,59.4,81,2,0,3,1
46,53,72.4,59.4,81,2,0,3,1
46,53,72.4,59.4,81,2,0,3,1
54,57,52,40.4,70.4,2,0,3,0
58,61,64.7,39.8,80.6,2,0,3,0
62,65,54.9,28.1,76.5,2,0,3,0
66,69,71.2,47.2,86.2,2,0,3,0
70,73,64.3,44.4,79.5,2,0,3,0
74,77,59.5,39.1,79.4,2,0,3,0
78,81,68.2,49.6,86.1,2,0,3,0
82,85,64.9,40.6,85.2,2,0,3,0
86,89,65.4,44.1,83.8,2,0,3,0
90,93,69.1,49.2,85.3,2,0,3,0
94,97,72,47.6,87.2,2,0,3,0
98,101,67.7,46.7,85.3,2,0,3,0
102,105,69.7,46.5,86.7,2,0,3,0
106,109,69.8,47.2,86.5,2,0,3,0
110,113,69.3,45.9,85.9,2,0,3,0
114,117,70.6,47.5,86.7,2,0,3,0
118,121,71.8,50,88.2,2,0,3,0
122,125,72.1,49.1,87.8,2,0,3,0
126,129,70.8,48,86.8,2,0,3,0
130,133,75.1,52.8,89.7,2,0,3,0
134,137,68.4,44.8,86.6,2,0,3,0
138,141,71,47.1,86.3,2,0,3,0
142,145,69.9,44.5,86.3,2,0,3,0
146,149,69.7,49.1,85.1,2,0,3,0
150,153,67.2,40.2,82.5,2,0,3,0
154,157,51.1,25.6,82,2,0,3,0
158,161,59.7,41.1,74.3,2,0,3,0
162,165,73.6,50.8,86.6,2,0,3,0
162,165,73.6,50.8,86.6,2,0,3,1
162,165,73.6,50.8,86.6,2,0,3,1
162,165,73.6,50.8,86.6,2,0,3,1
162,165,73.6,50.8,86.6,2,0,3,1
162,165,73.6,50.8,86.6,2,0,3,1
162,165,73.6,50.8,86.6,2,0,3,1
162,165,73.6,50.8,86.6,2,0,3,1
162,165,73.6,50.8,86.6,2,0,3,1
162,165,73.6,50.8,86.6,2,0,3,1
162,165,73.6,50.8,86.6,2,0,3,1
14,21,23.6,12.5,41.1,2,0,4,0
14,21,23.6,12.5,41.1,2,0,4,1
22,25,23.1,6.7,48.7,2,0,4,0
26,29,24.9,12.8,43,2,0,4,0
30,33,25.9,10.2,47.5,2,0,4,0
34,37,32,14,50.1,2,0,4,0
38,41,36.8,17.5,57.5,2,0,4,0
42,45,35.5,17.9,54.7,2,0,4,0
46,49,33.5,17,56.8,2,0,4,0
50,53,38.3,18.7,61.8,2,0,4,0
54,57,36.5,19.9,58.7,2,0,4,0
58,61,38,18.1,59.1,2,0,4,0
62,65,38.4,18.9,60.3,2,0,4,0
66,69,38.2,19.2,60.3,2,0,4,0
70,73,38.6,19.5,61.6,2,0,4,0
74,77,37.3,18.1,61,2,0,4,0
78,81,38.7,20,61.2,2,0,4,0
82,85,39.1,18.9,62.2,2,0,4,0
86,89,41.6,21.4,64.1,2,0,4,0
90,93,40.1,20.5,62.3,2,0,4,0
94,97,40.6,21.1,62.5,2,0,4,0
98,101,42.7,22.1,65.2,2,0,4,0
102,105,43.3,22.9,65.5,2,0,4,0
106,109,44.2,23.7,66.3,2,0,4,0
110,113,44.8,24,66.8,2,0,4,0
114,117,45.2,24.3,67.3,2,0,4,0
118,121,45.5,24.9,67.7,2,0,4,0
122,125,45.8,25,67.6,2,0,4,0
126,129,46.7,25.6,68.4,2,0,4,0
130,133,46.9,25.7,69.1,2,0,4,0
134,137,47.4,26,69.1,2,0,4,0
138,141,47,25.9,69.3,2,0,4,0
142,145,47.3,26.5,69.4,2,0,4,0
146,149,47.6,25.9,70.1,2,0,4,0
150,153,47.2,25.9,68.5,2,0,4,0
154,157,44.5,23.7,66.6,2,0,4,0
158,161,45.1,24.1,67.4,2,0,4,0
162,165,47.2,26.1,67.7,2,0,4,0
166,169,45.9,25.3,66.9,2,0,4,0
170,173,46,28.3,67.2,2,0,4,0
174,177,45.4,27.1,65.5,2,0,4,0
178,181,43.2,27.3,63,2,0,4,0
182,185,44.2,19.3,66,2,0,4,0
182,185,44.2,19.3,66,2,0,4,1
182,185,44.2,19.3,66,2,0,4,1
182,185,44.2,19.3,66,2,0,4,1
182,185,44.2,19.3,66,2,0,4,1
14,21,11.4,4.4,29.7,2,1,0,0
14,21,11.4,4.4,29.7,2,1,0,1
22,25,13.9,3.2,35.5,2,1,0,0
26,29,16.2,5.3,36.6,2,1,0,0
30,33,17.8,7.1,37.6,2,1,0,0
34,37,19.8,6.6,37.3,2,1,0,0
38,41,22.3,8.7,43.2,2,1,0,0
42,45,24.9,9.1,43.9,2,1,0,0
46,49,19.6,8.8,37.2,2,1,0,0
50,53,23.4,8.3,45,2,1,0,0
54,57,23,9,42.6,2,1,0,0
58,61,24.6,9.9,44,2,1,0,0
62,65,25.6,10.2,47.8,2,1,0,0
66,69,25.7,9.5,47.1,2,1,0,0
70,73,26.2,10.7,49.1,2,1,0,0
74,77,23.6,9,47,2,1,0,0
78,81,25.6,10,48.2,2,1,0,0
82,85,25.5,10.2,48.1,2,1,0,0
86,89,27,11.2,48.9,2,1,0,0
90,93,26.5,11.3,48.4,2,1,0,0
94,97,27.8,11.8,50.2,2,1,0,0
98,101,28.4,12.3,51.5,2,1,0,0
102,105,28.1,12.2,50.3,2,1,0,0
106,109,29.8,13,52.4,2,1,0,0
110,113,30.5,13.2,53,2,1,0,0
114,117,30.9,13.6,54.2,2,1,0,0
118,121,31.4,13.9,54.4,2,1,0,0
122,125,32.1,14.1,54.8,2,1,0,0
126,129,32.4,14.5,55.6,2,1,0,0
130,133,33,14.7,55.9,2,1,0,0
134,137,33.5,15.1,56.7,2,1,0,0
138,141,34,15.1,57,2,1,0,0
142,145,33.4,15.3,56.6,2,1,0,0
